Y,name,district,url,photo,telephone,longitude,operationType,X,latitude,discountCategory,operationCategory,address,discountPeriod,openingHours,discountContent,discountCondition
,瑞麟美而美(台北大安店),大安區,,,02-27553971,121.546175,餐飲類,,25.028688,折價,早餐店,台北市大安區大安路2段133號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,怡客咖啡(青年店),萬華區,,,02-2339-4884,121.505861,餐飲類,,25.026064,折價,飲料店,台北市萬華區青年路14號1樓,2011/05/1起,11:00-22:00,飲品折價5元，若與店內其它優惠用折價1元,自備飲料杯
,好了啦(忠孝倍利店),中正區,,,0952-050-419,121.532409,餐飲類,,25.015582,折價,飲料店,台北市中正區羅斯福路3段316巷12號1樓,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,全家便利商店(北大分公司),中山區,,,02-2503-0110,121.542429,餐飲類,,25.060147,折價,便利超商,台北市中山區錦州街428號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,85度C(台北長安店 ),大同區,,,02-2552-5188,121.519961,餐飲類,,25.05033,折價,飲料店,台北市大同區長安西路25號,2011/05/1起,11:00-22:00,飲品折價3元,自備飲料杯
,7-ELEVEN(台北市第六二七分公司),大安區,,,02-8732-5204,121.550849,餐飲類,,25.02197,折價,便利超商,台北市大安區樂業街71、73號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,萊爾富(第2782分公司),信義區,,,02-8788-4749,121.561262,餐飲類,,25.036631,折價,便利超商,台北市信義區基隆路1段350-41、43號1樓,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,全家便利商店(館中分公司),中正區,,,02-2382-0550,121.514092,餐飲類,,25.045303,折價,便利超商,台北市中正區漢口街1段15號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,星巴克(龍門門市),大安區,,,02-2740-6782,121.54837,餐飲類,,25.041327,折價,飲料店,台北市大安區忠孝東路4段134號(忠孝東路與敦化南路口),2011/05/1起,11:00-22:00,飲品折價10元,自備飲料杯
,瑞麟美而美(涼州店),大同區,,,02-25537382,121.51601,餐飲類,,25.061998,折價,早餐店,台北市大同區民權西路144巷9之1號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,歇腳亭(台北城中店),中正區,,,02-2361-8222,121.513411,餐飲類,,25.043941,集點,飲料店,台北市中正區重慶南路1段77之2號,2011/05/1起,11:00-22:00,每杯2點，集10點可兌或折抵35元以下飲料1杯,自備飲料杯
,全家便利商店(台北八德店),中正區,,,02-2394-2076,121.52657,餐飲類,,25.041593,折價,便利超商,台北市中正區濟南路2段3-7號1樓,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,瑞麟美而美(萬大店),萬華區,,,02-23379004,121.500693,餐飲類,,25.028397,折價,早餐店,台北市萬華區萬大路167號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,7-ELEVEN(台北市第二八五分公司),中正區,,,,121.531887,餐飲類,,25.042148,折價,便利超商,台北市中正區忠孝東路2段130-2、130-3號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第四一六分公司),文山區,,,02-2239-8986,121.567174,餐飲類,,25.002163,折價,便利超商,台北市文山區萬和街6號2樓之1,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(麟運門市),信義區,,,02-87327894 ,121.558895,餐飲類,,25.018685,折價,便利超商,台北市信義區和平東路3段461號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,50嵐(漢口店),中正區,,,02-2370-9488,121.510844,餐飲類,,25.04529,折價,飲料店,台北市中正區漢口街1段101號,2011/05/1起,11:00-22:00,大杯折價2元，中杯折價1元,自備飲料杯
,7-ELEVEN(台北市第二八八分公司),中山區,,,02-2511-2677,121.523677,餐飲類,,25.055064,折價,便利超商,台北市中山區長春路11號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,瑞麟美而美(台北貴陽店),萬華區,,,02-23310679,121.499319,餐飲類,,25.039991,折價,早餐店,台北市萬華區貴陽街2段226號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,全家便利商店(試院分公司),文山區,,,02-22369520,121.547387,餐飲類,,24.987146,折價,便利超商,台北市文山區木柵路1段91、93號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,7-ELEVEN(台北市第一一四分公司),中山區,,,02-2563-6575,121.525643,餐飲類,,25.059682,折價,便利超商,台北市中山區林森北路411號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,COME  BUY(北醫二店),信義區,,,02-2729-9226,121.564724,餐飲類,,25.027457,集點,飲料店,台北市信義區吳興街269巷13號,2011/05/1起,11:00-22:00,每杯1點，集10點可兌換30元飲品1杯,自備飲料杯
,7-ELEVEN(東祥門市部),中正區,,,02-2312-2257,121.510033,餐飲類,,25.038969,折價,便利超商,台北市中正區貴陽街1段56號B1第2大樓,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第五六二分公司),信義區,,,02-2346-7948,121.579504,餐飲類,,25.041152,折價,便利超商,台北市信義區忠孝東路5段524巷1弄1號、1-1號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第五0二分公司),松山區,,,02-2711-0868,121.544062,餐飲類,,25.045677,折價,便利超商,台北市松山區復興南路1段43號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,OK超商(第856分公司),中山區,,,02-8772-5631,121.540518,餐飲類,,25.049347,折價,便利超商,台北市中山區龍江路47號,2011/05/1起,00:00-24:00,OK Caf 飲品折價3元,自備飲料杯
,萊爾富(第三三五一分公司),大安區,,,02-2775-2407,121.542881,餐飲類,,25.041851,折價,便利超商,台北市大安區忠孝東路3段287號1樓,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,7-ELEVEN(台北市第331分公司),中山區,,,02-2521-7133,121.525348,餐飲類,,25.054597,折價,便利超商,台北市中山區林森北路262號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,摩斯漢堡(政大指南分公司),文山區,,,02-8661-7124,121.574948,餐飲類,,24.987904,集點,速食店,台北市文山區指南路2段71號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元商品，集10點可兌換60元商品(前述不含罐裝、瓶裝非現場填裝)飲料,自備飲料杯
,全家便利商店(青年分公司),萬華區,,,02-2303-8841,121.506181,餐飲類,,25.026167,折價,便利超商,台北市萬華區青年路8號1樓,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,7-ELEVEN(萬華門市),萬華區,,,02-2336-7303,121.500396,餐飲類,,25.031048,折價,便利超商,台北市萬華區萬大路64號、莒光路251號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,老咖啡館(台大店),大安區,,,02-2721-4909,121.548374,餐飲類,,25.040977,折價,飲料店,台北市大安區敦化南路1段228號,2011/05/1起,11:00-22:00,飲品折價10元,自備飲料杯
,星巴克(星巴克-微風門市),大安區,,,02-2709-6768,121.554675,餐飲類,,25.037425,折價,飲料店,台北市大安區仁愛路4段306號(近仁愛路與延吉街口),2011/05/1起,11:00-22:00,飲品折價10元,自備飲料杯
,7-ELEVEN(台北市第一三九分公司),中正區,,,02-2367-7374,121.517381,餐飲類,,25.025509,折價,便利超商,台北市中正區廈門街46號1樓,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(市捷門市部),信義區,,,02-2345-3310,121.565136,餐飲類,,25.040914,折價,便利超商,台北市信義區忠孝東路5段6號1樓,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,21Century風味館(台北MOMO門市),松山區,,,02-2718-6821,121.548121,餐飲類,,25.051877,折價,速食店,台北市松山區南京東路3段337號B2(富邦MOMO百貨),2011/05/1起,11:00-22:00,飲品折價3元,自備飲料杯
,聖德科斯天然有機門市(石牌門市),士林區,,,02-2820-5552,121.515427,餐飲類,,25.115926,折價,其他,臺北市士林區石牌路二段25號,2012/08/01起,07:30~21:00,自備環保杯來店購買任一現打飲品或研磨現煮有機咖啡的折價2元,自備飲料杯
,超秦(麥味登)(石牌店),北投區,,,02-28212383,121.517521,餐飲類,,25.114348,折價,早餐店,台北市北投區裕民6路118號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,拉亞漢堡(北市忠順二店),文山區,,,02-22342534,121.563389,餐飲類,,24.984826,折價,早餐店,台北市文山區忠順街2段33號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,清心福全(吉林店),中山區,,,02-2571-1797,121.53094,餐飲類,,25.05357,折價,飲料店,台北市中山區四平街20-1號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第一二七分公司),士林區,,,02-8811-5404,121.509645,餐飲類,,25.084958,折價,便利超商,台北市士林區延平北路5段259號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,50嵐(北投店),北投區,,,02-2897-5222,121.499134,餐飲類,,25.132656,折價,飲料店,台北市北投區光明路21號,2011/05/1起,11:00-22:00,大杯折價2元，中杯折價1元,自備飲料杯
,翰林茶館(新光三越A4館),信義區,,,02-2723-6129,121.567026,餐飲類,,25.039329,折價,飲料店,台北市信義區松高路19號B2,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,萊爾富(第三七0七分公司),北投區,,,02-2892-3112,121.500551,餐飲類,,25.125961,折價,便利超商,台北市北投區中央南路2段5號7號1樓,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,摩斯漢堡(台北凱撒門市部),中正區,,,02-2388-4131,121.516597,餐飲類,,25.046215,集點,速食店,台北市中正區忠孝西路1段38號B1,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元商品，集10點可兌換60元商品(前述不含罐裝、瓶裝非現場填裝)飲料,自備飲料杯
,7-ELEVEN(台北市第一0五分公司),大安區,,,02-2363-0291,121.536816,餐飲類,,25.022731,折價,便利超商,台北市大安區辛亥路2段57號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第二一七分公司),信義區,,,02-2738-8391,121.563441,餐飲類,,25.024536,折價,便利超商,台北市信義區吳興街284巷18弄2號1樓,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,清心福全(台北內湖麗山店),內湖區,,,02-8752-3300,121.571402,餐飲類,,25.081415,折價,飲料店,台北市內湖區內湖路1段425號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,拉亞漢堡(北市民權店),松山區,,,02-27165472,121.545142,餐飲類,,25.062536,折價,早餐店,台北市松山區民權東路3段103巷3號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,7-ELEVEN(台北市第四三二分公司),中正區,,,02-2392-8922,121.52213,餐飲類,,25.040172,折價,便利超商,台北市中正區林森南路53、55號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,MisterDonuts(民權西門市),大同區,,,02-2531-8592,121.520804,餐飲類,,25.062715,折價,飲料店,台北市大同區民權西路42號(近捷運民權西路站1號出口),2011/05/1起,11:00-10:00,飲品折價3元(若該飲品使用優惠免費贈送者，無享折價優惠),自備飲料杯
,丹堤咖啡(成都店),萬華區,,,02-2375-8621,121.504225,餐飲類,,25.043288,折價,飲料店,台北市萬華區成都路107號,2011/05/1起,11:00-22:00,飲品折價5元,自備飲料杯
,Subway(萬芳店),文山區,,,02-2932-8743,121.557444,餐飲類,,24.999764,折價,速食店,台北市文山區興隆路3段79巷1、2樓,2011/05/1起,11:00-22:00,651ml(含)以上折價3元，501至650ml折價2元，500ml(含)以下折1元,自備飲料杯
,巧沛國際(東湖店),內湖區,,,02-26336415,121.619754,餐飲類,,25.074412,折價,早餐店,台北市內湖區康樂街147號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,MisterDonuts(崇光門市),大安區,,,02-8771-3448,121.544838,餐飲類,,25.041758,折價,飲料店,台北市大安區忠孝東路4段45號B2(SOGO百貨忠孝館),2011/05/1起,11:00-22:00,飲品折價3元(若該飲品使用優惠免費贈送者，無享折價優惠),自備飲料杯
,全家便利商店(齊東分公司),中正區,,,02-2370-9020,121.51255,餐飲類,,25.046128,折價,便利超商,台北市中正區開封街1段41號1樓,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,7-ELEVEN(小福樓門市部),大安區,,,02-3365-2082,121.533697,餐飲類,,25.016984,折價,便利超商,台北市大安區羅斯福路4段1號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第二五九分公司),內湖區,,,02-2791-6033,121.587655,餐飲類,,25.067675,折價,便利超商,台北市內湖區民權東路6段120巷7弄8號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,清心福全(台北大同延平北店),大同區,,,02-2599-3301,121.515962,餐飲類,,25.071717,折價,飲料店,台北市大同區大龍街267號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,超秦(麥味登)(榮總店),北投區,,,02-28715020,121.524252,餐飲類,,25.122648,折價,早餐店,台北市北投區石牌路2段333號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,喫茶趣(大葉高島屋天母店),士林區,,,02-2838-6208,121.531342,餐飲類,,25.111735,折價,飲料店,台北市士林區忠誠路2段55號B1,2011/05/1起,11:00-22:00,500ml折價2元,自備飲料杯
,丹堤咖啡(迪化店),大同區,,,02-2552-9408,121.511444,餐飲類,,25.057349,折價,飲料店,台北市大同區延平北路2段126號,2011/05/1起,11:00-22:00,飲品折價5元,自備飲料杯
,7-ELEVEN(台北市第132分公司),大安區,,,,121.557486,餐飲類,,25.040204,折價,便利超商,台北市大安區光復南路262號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,好凍吸(*文山保儀店),文山區,,,0922-718-626,121.568874,餐飲類,,24.988291,折價,飲料店,台北市文山區保儀路13巷4號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,肯德基(台北信義2分公司),信義區,,,02-8101-8681,121.564101,餐飲類,,25.033493,集點,速食店,台北市信義區市府路45號B1,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換32元以內杯裝飲料(不含湯品、100%柳橙汁、瓶裝、罐裝等飲料或包裝水),自備飲料杯
,7-ELEVEN(台北市第二0四分公司),大同區,,,02-2555-8245,121.517531,餐飲類,,25.057195,折價,便利超商,台北市大同區民生西路176號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,85度C(台北臨沂店),中正區,,,02-3322-2622 ,121.531456,餐飲類,,25.04137,折價,飲料店,台北市中正區臨沂街25巷19號,2011/05/1起,11:00-22:00,飲品折價3元,自備飲料杯
,全家便利商店(京貿分公司),中山區,,,02-2506-6873,121.538348,餐飲類,,25.052313,折價,便利超商,台北市中山區南京東路3段65號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,全家便利商店(日新分公司),大同區,,,02-2596-8210,121.511225,餐飲類,,25.064601,折價,便利超商,台北市大同區延平北路3段29號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,萊爾富(北市堯湖分公司),內湖區,,,02-8751-0878,121.577571,餐飲類,,25.077586,折價,便利超商,台北市內湖區江南街30號,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,義美咖博館(大同門市部),大同區,,,02-2592-4404,121.513539,餐飲類,,25.071118,折價,便利超商,台北市大同區重慶北路3段250-5號,2011/05/1起,11:00-22:00,飲品享9折,自備飲料杯
,伯朗咖啡(Y17青育店),中正區,,,02-2556-0730,121.515045,餐飲類,,25.048704,折價,飲料店,台北市中正區市民大道1段100號(地下街商場第159號店舖),2011/05/1起,11:00-22:00,飲品折價3元,自備飲料杯
,摩斯漢堡(和平二分公司),大安區,,,02-2709-7030,121.546552,餐飲類,,25.024848,集點,速食店,台北市大安區和平東路2段365號1樓、B1,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元商品，集10點可兌換60元商品(前述不含罐裝、瓶裝非現場填裝)飲料,自備飲料杯
,肯德基(大直愛買分公司),中山區,,,02-8502-1631,121.556144,餐飲類,,25.080411,集點,速食店,台北市中山區敬業三路123號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換32元以內杯裝飲料(不含湯品、100%柳橙汁、瓶裝、罐裝等飲料或包裝水),自備飲料杯
,好了啦(敦南店),大安區,,,0910-370-022,121.55314,餐飲類,,25.040437,折價,飲料店,台北市大安區忠孝東路4段216巷19弄1號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,萊爾富(大同店),中山區,,,02-2595-6355,121.522206,餐飲類,,25.067015,折價,便利超商,台北市中山區中山北路3段40號,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,聖德科斯天然有機門市(重慶門市),中正區,,,02-2331-1126,121.513381,餐飲類,,25.044333,折價,其他,臺北市中正區重慶南路一段69號,2012/08/01起,07:30~21:00,自備環保杯來店購買任一現打飲品或研磨現煮有機咖啡的折價2元,自備飲料杯
,7-ELEVEN(台北市第四六九分公司),松山區,,,02-2577-8640,121.553673,餐飲類,,25.051495,折價,便利超商,台北市松山區南京東路4段56-1號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第二八一分公司),文山區,,,02-2234-3580,121.579901,餐飲類,,24.985137,折價,便利超商,台北市文山區指南路3段8、10號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,全家便利商店(福林分公司),士林區,,,02-8861-1682,121.526012,餐飲類,,25.095192,折價,便利超商,台北市士林區中正路233、233-1號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,黑面蔡楊桃汁(南昌店),中正區,,,02-2358-2200,121.517418,餐飲類,,25.030773,集點,飲料店,台北市中正區南昌路1段90號,2011/05/1起,11:00-22:00,每杯1點，集10點可兌換30元商品，或補差額換購30元以上商品,自備飲料杯
,7-ELEVEN(台北市第四七二分公司),文山區,,,02-2933-5139,121.54867,餐飲類,,24.99852,折價,便利超商,台北市文山區仙岩路18、18-1號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,丹堤咖啡(忠孝松山店),信義區,,,02-2759-0885,121.579755,餐飲類,,25.041657,折價,飲料店,台北市信義區忠孝東路5段538號,2011/05/1起,11:00-22:00,飲品折價5元,自備飲料杯
,摩斯漢堡(仁愛1店),大安區,,,02-2771-9370,121.546306,餐飲類,,25.038276,集點,速食店,台北市大安區仁愛路4段37-11號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元商品，集10點可兌換60元商品(前述不含罐裝、瓶裝非現場填裝)飲料,自備飲料杯
,萊爾富(懷德店),北投區,,,02-2823-5999,121.519181,餐飲類,,25.111394,折價,便利超商,台北市北投區懷德街5號,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,7-ELEVEN(台北市第六二九分公司),士林區,,,02-2823-3553,121.526271,餐飲類,,25.087948,折價,便利超商,台北市士林區文林路98號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,橘子工坊(新生店),中正區,,,02-2341-0111,121.532429,餐飲類,,25.040401,集點,飲料店,台北市中正區濟南路2段71號(新生南路口),2011/05/1起,11:00-22:00,每杯1點，集10點可兌換30元飲品，或補差額換購30元以上飲料,自備飲料杯
,紅景天漢方御品(和平分公司),大安區,,,02-2732-7292,121.556843,餐飲類,,25.028689,折價,飲料店,台北市大安區基隆路2段134號,2011/05/1起,11:00-22:00,650ml(含)以上折價3元，以下折價2元,自備飲料杯
,7-ELEVEN(新艋舺門市),萬華區,,,02-2304-6585,121.500285,餐飲類,,25.025252,折價,便利超商,台北市萬華區萬大路292號1樓,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,齋之傳說素食餐館(復北店),中山區,,,02-27527127,121.543449,餐飲類,,25.05071,折價,素食,臺北市中山區復興北路68巷7號,2012/07/17-2013/12/31,"11:00~14:00
17:00~21:00",折價2元,自備餐盒
,7-ELEVEN(鑫寶門市),萬華區,,,02-2309-7241,121.493315,餐飲類,,25.027453,折價,便利超商,台北市萬華區寶興街41號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,全家便利商店(光復南路分公司),信義區,,,02-2729-4291,121.557677,餐飲類,,25.035178,折價,便利超商,台北市信義區光復南路447-2號1樓,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,快樂地水果吧(民生分公司),松山區,,,02-2733-5016,121.562515,餐飲類,,25.048561,折價,飲料店,台北市松山區八德路4段138號,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,酷聖石Cold Stone(信新門市),信義區,,,02-2722-8328,121.566663,餐飲類,,25.038882,折價,飲料店,台北市信義區松高路12號B2(信義三越A8館),2011/05/1起,11:00-22:00,飲品折價10元,自備飲料杯
,都可COCO(士林文林),士林區,,,02-2883-6788 ,121.526124,餐飲類,,25.088208,折價,飲料店,台北市士林區文林路113號,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,巧沛國際(南京店),中山區,,,02-25673652,121.527068,餐飲類,,25.051529,折價,早餐店,台北市中山區南京東路1段132巷6號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,壹咖啡(長安天津),中山區,,,02-2531-9125,121.522678,餐飲類,,25.048645,折價,飲料店,台北市中山區天津街27號,2011/05/1起,11:00-22:00,飲品折價2元，可與其他優惠並行但不折抵現金,自備飲料杯
,全家便利商店(中央分公司),松山區,,,02-2547-1001,121.54715,餐飲類,,25.056915,折價,便利超商,台北市松山區民生東路3段130巷5弄22號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,萊爾富(北市安國分公司),大安區,,,02-8773-7295,121.55635,餐飲類,,25.039237,折價,便利超商,台北市大安區光復南路290巷25號,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,7-ELEVEN(台北市第四四五分公司),松山區,,,02-8771-0481,121.548085,餐飲類,,25.045127,折價,便利超商,台北市松山區市民大道4段105號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,丹堤咖啡(信義建國分公司),大安區,,,02-2706-3478,121.53908,餐飲類,,25.033305,折價,飲料店,台北市大安區大安區信義路3段124號,2011/05/1起,11:00-22:00,飲品折價5元,自備飲料杯
,呷尚寶(柳州店),萬華區,,,02-23814975,121.505356,餐飲類,,25.038386,折價,早餐店,台北市萬華區柳州街47號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,7-ELEVEN(台北市第二七七分公司),南港區,,,02-2789-0431,121.583798,餐飲類,,25.045035,折價,便利超商,台北市南港區玉成街154號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,全家便利商店(天成分公司),士林區,,,02-2874-7141,121.532671,餐飲類,,25.117714,折價,便利超商,台北市士林區天母東路36-5、36-6號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,50嵐(SOGO店),大安區,,,02-2711-3650,121.545464,餐飲類,,25.043788,折價,飲料店,台北市大安區復興南路1段107巷23-3號,2011/05/1起,11:00-22:00,大杯折價2元，中杯折價1元,自備飲料杯
,全家便利商店(民有分公司),松山區,,,02-2760-4612,121.560832,餐飲類,,25.053859,折價,便利超商,台北市松山區健康路220號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,OK超商(第451分公司),北投區,,,02-6617-2420,121.516431,餐飲類,,25.118591,折價,便利超商,台北市北投區立農街2段292號,2011/05/1起,00:00-24:00,OK Caf 飲品折價3元,自備飲料杯
,7-ELEVEN(台北市第二十九分公司),大安區,,,02-2321-6948,121.529595,餐飲類,,25.030427,折價,便利超商,台北市大安區永康街43號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,涼水庫(*萬華南機場店),萬華區,,,0980-956-798,121.497029,餐飲類,,25.026286,集點,飲料店,台北市萬華區(南機場夜市),2011/05/1起,11:00-22:00,每杯1點，集10點可兌換店內任一飲品,自備飲料杯
,全家便利商店(南京分公司),中山區,,,02-25080782,121.540338,餐飲類,,25.051754,折價,便利超商,台北市中山區南京東路3段118號1樓,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,萊爾富(第三四二一分公司),中山區,,,02-2517-0865,121.541229,餐飲類,,25.062571,折價,便利超商,台北市中山區民權東路3段7號,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,清心福全(台大兒童醫院分公司),中正區,,,02-2309-1959,121.505866,餐飲類,,25.029037,折價,飲料店,(108)台北市中正區中華路2段307巷20號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,大井烤茶(大安店),大安區,,,02-2755-7658 ,121.543881,餐飲類,,25.031566,集點,飲料店,台北市大安區復興南路2段37-1號,2011/05/1起,11:00-22:00,每杯1點，集10點可兌換30元之飲品,自備飲料杯
,全家便利商店(三民分公司),內湖區,,,02-2794-2827,121.586097,餐飲類,,25.068754,折價,便利超商,台北市內湖區民權東路6段90巷1號1樓,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,7-ELEVEN(台北市第五五五分公司),中正區,,,02-2392-9446,121.521933,餐飲類,,25.027316,折價,便利超商,台北市中正區羅斯福路2段68號1樓,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,全家便利商店(環南分公司),萬華區,,,02-2302-6891,121.49071,餐飲類,,25.031562,折價,便利超商,台北市萬華區環河南路2段298號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,拉亞漢堡(北市昌吉店),大同區,,,02-25983200,121.516674,餐飲類,,25.065997,折價,早餐店,台北市大同區昌吉街37號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,天仁喫茶趣(公館店),中正區,,,02-2369-5955,121.519872,餐飲類,,25.042141,折價,飲料店,台北市中正區羅斯福路4段36號(公館站4號出口),2011/05/1起,11:00-22:00,500ml折價2元,自備飲料杯
,清心福全(台北中山長安東店),中山區,,,02-2531-9907,121.532088,餐飲類,,25.048604,折價,飲料店,台北市中山區長安東路2段47-2號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
